codigo,descripcion
E14A,"Pregunta E14A.TOT.21 ¿Recuerda la lista larga de palabras que yo leí antes? Dígame, por favor, todas las palabras de la lista que pueda recordar, en el orden que sea. - TOTAL"
E14B,"Pregunta E14B.1.21 ¿Recuerda la lista larga de palabras que yo leí antes? Dígame, por favor, todas las palabras de la lista que pueda recordar, en el orden que sea. - Perro"
E14B,"Pregunta E14B.2.21 ¿Recuerda la lista larga de palabras que yo leí antes? Dígame, por favor, todas las palabras de la lista que pueda recordar, en el orden que sea. - Mano"
E14B,"Pregunta E14B.3.21 ¿Recuerda la lista larga de palabras que yo leí antes? Dígame, por favor, todas las palabras de la lista que pueda recordar, en el orden que sea. - Cama"
E14B,"Pregunta E14B.4.21 ¿Recuerda la lista larga de palabras que yo leí antes? Dígame, por favor, todas las palabras de la lista que pueda recordar, en el orden que sea. - Fresa"
E14B,"Pregunta E14B.5.21 ¿Recuerda la lista larga de palabras que yo leí antes? Dígame, por favor, todas las palabras de la lista que pueda recordar, en el orden que sea. - Bota"
E14B,"Pregunta E14B.6.21 ¿Recuerda la lista larga de palabras que yo leí antes? Dígame, por favor, todas las palabras de la lista que pueda recordar, en el orden que sea. - Limón"
E14B,"Pregunta E14B.7.21 ¿Recuerda la lista larga de palabras que yo leí antes? Dígame, por favor, todas las palabras de la lista que pueda recordar, en el orden que sea. - Mesa"
E14B,"Pregunta E14B.8.21 ¿Recuerda la lista larga de palabras que yo leí antes? Dígame, por favor, todas las palabras de la lista que pueda recordar, en el orden que sea. - Vaca"
E14B,"Pregunta E14B.TOT.21 ¿Recuerda la lista larga de palabras que yo leí antes? Dígame, por favor, todas las palabras de la lista que pueda recordar, en el orden que sea. - TOTAL"
E15,"Pregunta E15.21 Voy a leerle una lista de palabras. Cuando yo termine de leerlas, usted debe de repetir todas las palabras que pueda. No importa el orden en que usted las repita ¿Puedo iniciar? - Se rehusó"
E15A,"Pregunta E15A.21 Le voy a pedir que reste de 3 en 3, a partir de 20. Esto lo debe hacer 5 veces seguidas... 20 menos 3, y así 5 veces. - RESTA 1"
E15B,"Pregunta E15B.21 Le voy a pedir que reste de 3 en 3, a partir de 20. Esto lo debe hacer 5 veces seguidas... 20 menos 3, y así 5 veces. - RESTA 2"
E15C,"Pregunta E15C.21 Le voy a pedir que reste de 3 en 3, a partir de 20. Esto lo debe hacer 5 veces seguidas... 20 menos 3, y así 5 veces. - RESTA 3"
E15D,"Pregunta E15D.21 Le voy a pedir que reste de 3 en 3, a partir de 20. Esto lo debe hacer 5 veces seguidas... 20 menos 3, y así 5 veces. - RESTA 4"
E15E,"Pregunta E15E.21 Le voy a pedir que reste de 3 en 3, a partir de 20. Esto lo debe hacer 5 veces seguidas... 20 menos 3, y así 5 veces. - RESTA 5"
E18,Pregunta E18.21 Indica tu opinión general sobre la dificultad que tuvo el sujeto de estudio para completar los ejercicios
C1,"Pregunta PC1.21 Parte de este estudio trata sobre la memoria de la gente y la habilidad de pensar en algunas cosas. Primero, ¿cómo evaluaría la memoria de (NOMBRE) al presente? ¿Diría que es...?"
C2,"Pregunta PC2.21 Comparado con hace dos años, ¿diría usted que la memoria de (NOMBRE) ha...?"
C3,Pregunta PC3.21 ¿Cómo evaluaría la habilidad de (NOMBRE) para hacer juicios y tomar decisiones? ¿Diría que es...?
C4,Pregunta PC4.21 ¿Cómo evaluaría la habilidad de (NOMBRE) para organizar sus actividades diarias? ¿Diría que su habilidad es...?
C5,"Pregunta PC5.21 Comparado a hace dos años, ¿qué tan bien recuerda (NOMBRE) cosas de la familia y de los amigos, tal como sus ocupaciones, sus cumpleaños y direcciones? ¿Ha...?"
C6,Pregunta PC6.21 ¿Es mucho mejor o algo mejor?
C7,Pregunta PC7.21 ¿Es mucho peor o algo peor?
C8,"Pregunta PC8.21 Comparado a hace dos años, ¿qué tan bien recuerda (NOMBRE) cosas que han ocurrido recientemente? ¿Ha...?"
C9,Pregunta PC9.21 ¿Es mucho mejor o algo mejor?
C10,Pregunta PC10.21 ¿Es mucho peor o algo peor?
C11,"Pregunta PC11.21 Comparado a hace dos años, ¿qué tan bien recuerda (NOMBRE) conversaciones después de algunos días? ¿Ha...?"
C12,Pregunta PC12.21 ¿Es mucho mejor o algo mejor?
C13,Pregunta PC13.21 ¿Es mucho peor o algo peor?
C14,"Pregunta PC14.21 Comparado a hace dos años, ¿qué tan bien recuerda (NOMBRE) su dirección y número de teléfono? ¿Ha...?"
C15,Pregunta PC15.21 ¿Es mucho mejor o algo mejor?
C16,Pregunta PC16.21 ¿Es mucho peor o algo peor?
C17,"Pregunta PC17.21 Comparado a hace dos años, ¿qué tan bien recuerda (NOMBRE) el día y mes que es? ¿Ha...?"
C18,Pregunta PC18.21 ¿Es mucho mejor o algo mejor?
C19,Pregunta PC19.21 ¿Es mucho peor o algo peor?
C20,"Pregunta PC20.21 Comparado a hace dos años, ¿qué tan bien recuerda (NOMBRE) donde se guardan las cosas? ¿Ha...?"
C21,Pregunta PC21.21 ¿Es mucho mejor o algo mejor?
C22,Pregunta PC22.21 ¿Es mucho peor o algo peor?
C23,"Pregunta PC23.21 Comparado a hace dos años, ¿qué tan bien recuerda (NOMBRE) dónde encontrar algo que se ha dejado en un lugar no acostumbrado? ¿Ha...?"
C24,Pregunta PC24.21 ¿Es mucho mejor o algo mejor?
C25,Pregunta PC25.21 ¿Es mucho peor o algo peor?
C26,"Pregunta PC26.21 Comparado a hace dos años, ¿qué tan bien sabe (NOMBRE) cómo operar aparatos domésticos que le son familiares? ¿Ha...?"
C27,Pregunta PC27.21 ¿Es mucho mejor o algo mejor?
C28,Pregunta PC28.21 ¿Es mucho peor o algo peor?
C29,"Pregunta PC29.21 Comparado a hace dos años, ¿qué tan bien aprende (NOMBRE) a usar un nuevo aparato o utensilio doméstico?  ¿Ha...?"
C30,Pregunta PC30.21 ¿Es mucho mejor o algo mejor?
C31,Pregunta PC31.21 ¿Es mucho peor o algo peor?
C32,"Pregunta PC32.21 Comparado a hace dos años, ¿qué tan bien aprende (NOMBRE) cosas nuevas en general? ¿Ha...?"
C33,Pregunta PC33.21 ¿Es mucho mejor o algo mejor?
C34,Pregunta PC34.21 ¿Es mucho peor o algo peor?
C35,"Pregunta PC35.21 Comparado a hace dos años, ¿qué tan bien entiende (NOMBRE) lo que está sucediendo en una historia o en la televisión? ¿Ha...?"
C36,Pregunta PC36.21 ¿Es mucho mejor o algo mejor?
C37,Pregunta PC37.21 ¿Es mucho peor o algo peor?
C38,"Pregunta PC38.21 Comparado a hace dos años, ¿qué tan bien toma (NOMBRE) decisiones sobre asuntos diarios como qué hacer de comer o qué ropa ponerse? ¿Ha...?"
C39,Pregunta PC39.21 ¿Es mucho mejor o algo mejor?
C40,Pregunta PC40.21 ¿Es mucho peor o algo peor?
C41,"Pregunta PC41.21 Comparado a hace dos años, ¿qué tan bien maneja (NOMBRE) el dinero para las compras? ¿Ha...?"
C42,Pregunta PC42.21 ¿Es mucho mejor o algo mejor?
C43,Pregunta PC43.21 ¿Es mucho peor o algo peor?
C44,"Pregunta PC44.21 Comparado a hace dos años, ¿qué tan bien maneja (NOMBRE) sus asuntos económicos, como la pensión o tratos con el banco? ¿Ha...?"
C45,Pregunta PC45.21 ¿Es mucho mejor o algo mejor?
C46,Pregunta PC46.21 ¿Es mucho peor o algo peor?
C47,"Pregunta PC47.21 Comparado a hace dos años, ¿qué tan bien hace (NOMBRE) cálculos diarios, tal como saber cuánta comida hay que comprar, o calcular cuánto tiempo ha pasado desde la última visita de un pariente o un amigo? ¿Ha...?"
C48,Pregunta PC48.21 ¿Es mucho mejor o algo mejor?
C49,Pregunta PC49.21 ¿Es mucho peor o algo peor?
C50,"Pregunta PC50.21 Comparado a hace dos años, ¿qué tan bien puede comprender qué es lo que está pasando o puede razonar las cosas? ¿Ha...?"
C51,Pregunta PC51.21 ¿Es mucho mejor o algo mejor?
C52,Pregunta PC52.21 ¿Es mucho peor o algo peor?
C53,Pregunta PC53.21 ¿Alguna vez se desorienta (no encuentra lugares) en ambientes que le son familiares?
C54,"Pregunta PC54.21 ¿Alguna vez se extravía y tarda en volver, o vuelve solamente con ayuda?"
C55,Pregunta PC55.21 ¿Se puede dejar solo(a) a (NOMBRE) como por una hora?
C56,"Pregunta PC56.21 ¿Alguna vez (NOMBRE), ve u oye cosas que en realidad no están allí?"
F1,Pregunta F1.21 ¿Como hasta qué nivel cursó su madre en la escuela?
F2,Pregunta F2.21 ¿Alguna vez su madre trabajó o vivió en Estados Unidos?
F3,Pregunta F3.21 ¿Vive actualmente su madre?
F4,Pregunta F4.21 ¿Qué edad tiene su madre?
F5,"Pregunta F5.21 Debido a un problema de salud, ¿necesita ayuda su madre con necesidades básicas como vestirse, comer o bañarse?"
F6,Pregunta F6.21 ¿Puede estar sola su madre por una hora o más?
F8,Pregunta F8.21 ¿Como qué edad tenía su madre cuando murió?
F9,"Pregunta F9.21 A su madre, ¿alguna vez le dijo un doctor o personal médico que ella tiene o tuvo diabetes o azúcar en la sangre?"
F10,Pregunta F10.21 ¿Como hasta qué nivel cursó su padre en la escuela?
F11,Pregunta F11.21 ¿Alguna vez su padre trabajó o vivió en Estados Unidos?
F12,Pregunta F12.21 ¿Vive actualmente su padre?
F13,Pregunta F13.21 ¿Qué edad tiene su padre?
F14,"Pregunta F14.21 Debido a un problema de salud, ¿necesita ayuda su padre con necesidades básicas como vestirse, comer o bañarse?"
F15,Pregunta F15.21 ¿Puede estar solo su padre por una hora o más?
F17,Pregunta F17.21 ¿Como qué edad tenía su padre cuando murió?
F18,Pregunta F18.21 ¿Alguna vez le dijo un doctor o personal médico que él tiene o tuvo diabetes o azúcar en la sangre?
F34,Pregunta F34.21 ¿Cuántos hermanos y hermanas que nacieron vivos tuvo usted?
F36,"Pregunta F36.21 De los hermanos y hermanas que nacieron vivos, ¿cuántos viven todavía?"
F37,Pregunta F37.21 ¿Alguna vez le dijo un doctor o personal médico a alguno de sus hermanos o hermanas que tienen o tuvieron diabetes o azúcar en la sangre?
F38,"Pregunta F38.21 Sin contar vacaciones o visitas cortas, en los últimos dos años (alguna vez), ¿trabajó o vivió alguno de sus hermanos o hermanas en Estados Unidos?"
F39,Pregunta F39.21 Entrevistador:
F40,"Pregunta F40.21 Durante los últimos dos años, ¿usted (y/o su cónyuge) le dio apoyo económico a sus padres? Incluya ayuda para pagar gastos como de renta; excluya vivienda compartida o las comidas compartidas"
F43,"Pregunta F43.21 Durante los últimos dos años, ¿usted (y/o su cónyuge) le ayudó a sus padres con actividades básicas como vestirse, comer, o bañarse debido a un problema de salud? Excluya ayuda con actividades del hogar, mandados o transporte"
F44,"Pregunta F44.21 ¿Fue esa ayuda de por lo menos una hora a la semana, o como de 100 horas en los últimos dos años?"
F45,Pregunta F45.21 ¿Quién recibió ese apoyo?
F47,"Pregunta F47.21 Durante los últimos dos años, ¿alguno de sus hermanos o hermanas (o sus cónyuges) dio apoyo económico a sus padres? Incluya ayuda para pagar gastos como de renta; excluya vivienda compartida o las comidas compartidas"
F51,"Pregunta F51.21 Durante los últimos dos años, ¿alguno de sus hermanos o hermanas (o sus cónyuges) ayudó a sus padres con actividades básicas como vestirse, comer, o bañarse debido a un problema de salud? Excluya ayuda con actividades del hogar, mandados o transporte"
F55,Pregunta F55.21 ¿Se ha puesto usted de acuerdo con uno o más de sus hermanos o hermanas para compartir las responsabilidades solamente del cuidado personal de sus padres?
F57,Pregunta F57.21 ¿Se ha puesto usted de acuerdo con uno o más de sus hermanos o hermanas para compartir las responsabilidades económicas de sus padres?
F58,"Pregunta F58.21 Debido a un problema de salud, ¿necesita ayuda su cónyuge con necesidades básicas como vestirse, comer o bañarse?"
F59,"Pregunta F59.21 Durante los últimos dos años, ¿usted le ayudó a su cónyuge con actividades básicas como vestirse, comer o bañarse debido a un problema de salud? Excluya ayuda con actividades del hogar, mandados o transporte"
F60,Pregunta F60.1.21 ¿Como cuántas horas pasó ayudándole? - NÚMERO DE HORAS
F60,Pregunta F60.2.21 ¿Como cuántas horas pasó ayudándole? - PERIODO
H1,"Pregunta H1.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene usted dificultad en caminar varias cuadras?"
H2,"Pregunta H2.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene alguna dificultad en correr o trotar un kilómetro?"
H3,"Pregunta H3.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene alguna dificultad en caminar una cuadra?"
H4,"Pregunta H4.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene alguna dificultad en estar sentado(a) por dos horas?"
H5,"Pregunta H5.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene alguna dificultad en levantarse de una silla después de haber estado sentado(a) durante largo tiempo?"
H6,"Pregunta H6.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene alguna dificultad en subir varios pisos de escaleras sin descansar?"
H7,"Pregunta H7.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene alguna dificultad en subir un piso de escaleras sin descansar?"
H8,"Pregunta H8.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene alguna dificultad en inclinar su cuerpo, arrodillarse, agacharse o ponerse en cuclillas?"
H9,"Pregunta H9.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene alguna dificultad en subir o extender los brazos más arriba de los hombros?"
H10,Pregunta H10.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud ¿tiene alguna dificultad en jalar o empujar objetos grandes como un sillón?
H11,"Pregunta H11.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene alguna dificultad en levantar o transportar objetos que pesan más de 5 kilos, como una bolsa pesada de alimentos?"
H12,"Pregunta H12.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene alguna dificultad en recoger una moneda de 1 peso de la mesa?"
H13,"Pregunta H13.21 Dígame por favor si usted tiene alguna dificultad en hacer cada una de las actividades diarias que le voy a mencionar. No incluya dificultades que cree que durarán menos de tres meses. Debido a problemas de salud, ¿tiene usted dificultad para vestirse, incluyendo ponerse los zapatos y los calcetines?"
H14,Pregunta H14.21 ¿Le ayuda alguien a vestirse?
H15A,"Pregunta H15A.21 Por favor dígame si tiene alguna dificultad con cada una de las actividades que le voy a mencionar. Si usted no hace ninguna de las siguientes actividades, simplemente dígamelo. No incluya dificultades que cree que durarán menos de tres meses. Debido a un problema de salud ¿usted tiene dificultad para caminar de un lado a otro de un cuarto?"
H15B,"Pregunta H15B.21 ¿Usa usted equipo o aparatos, tales como bastón, caminador o silla de ruedas para caminar de un lado a otro de un cuarto?"
H15C01,Pregunta H15C01.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - Barandilla
H15C02,Pregunta H15C02.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - Andadera
H15C03,Pregunta H15C03.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - Bastón
H15C04,Pregunta H15C04.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - Muletas
H15C05,Pregunta H15C05.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - Zapatos ortopédicos
H15C06,Pregunta H15C06.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - Abrazadera
H15C07,Pregunta H15C07.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - Prótesis
H15C08,Pregunta H15C08.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - Oxígeno/respirador
H15C09,Pregunta H15C09.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - Muebles/paredes
H15C10,Pregunta H15C10.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - Silla de ruedas/carrito
H15C11,Pregunta H15C11.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - OTRO
H15C88,Pregunta H15C88.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - NO RESPONDE
H15C99,Pregunta H15C99.21 ¿Qué equipo utiliza para caminar de un lado a otro de un cuarto? - NO SABE
H15D,Pregunta H15D.21 ¿Alguien le ayuda a usted para caminar de un lado a otro de un cuarto?
H16A,"Pregunta H16A.21 Por favor dígame si tiene alguna dificultad con cada una de las actividades que le voy a mencionar. Si usted no hace ninguna de las siguientes actividades, simplemente dígamelo. No incluya dificultades que cree que durarán menos de tres meses. Debido a un problema de salud ¿usted tiene dificultad para bañarse en una tina o regadera?"
H16D,Pregunta H16D.21 ¿Alguien le ayuda a usted para bañarse en una tina o regadera?
H17A,"Pregunta H17A.21 Por favor dígame si tiene alguna dificultad con cada una de las actividades que le voy a mencionar. Si usted no hace ninguna de las siguientes actividades, simplemente dígamelo. No incluya dificultades que cree que durarán menos de tres meses. Debido a un problema de salud ¿usted tiene dificultad al comer, por ejemplo para cortar su comida?"
H17D,"Pregunta H17D.21 ¿Alguien le ayuda a usted al comer, por ejemplo para cortar su comida?"
H18A,"Pregunta H18A.21 Por favor dígame si tiene alguna dificultad con cada una de las actividades que le voy a mencionar. Si usted no hace ninguna de las siguientes actividades, simplemente dígamelo. No incluya dificultades que cree que durarán menos de tres meses. Debido a un problema de salud ¿usted tiene dificultad al acostarse y levantarse de la cama?"
H18B,"Pregunta H18B.21 ¿Usa usted equipo o aparatos tales como bastón, caminador, o silla de ruedas al acostarse y levantarse de la cama?"
H18C01,Pregunta H18C01.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - Barandilla
H18C02,Pregunta H18C02.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - Andadera
H18C03,Pregunta H18C03.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - Bastón
H18C04,Pregunta H18C04.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - Muletas
H18C05,Pregunta H18C05.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - Zapatos ortopédicos
H18C06,Pregunta H18C06.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - Abrazadera
H18C07,Pregunta H18C07.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - Prótesis
H18C08,Pregunta H18C08.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - Oxígeno/respirador
H18C09,Pregunta H18C09.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - Muebles/paredes
H18C10,Pregunta H18C10.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - Silla de ruedas/carrito
H18C11,Pregunta H18C11.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - OTRO
H18C88,Pregunta H18C88.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - NO RESPONDE
H18C99,Pregunta H18C99.21 ¿Qué equipo utiliza al acostarse y levantarse de la cama? - NO SABE
H18D,Pregunta H18D.21 ¿Alguien le ayuda a usted al acostarse y levantarse de la cama?
H19A,"Pregunta H19A.21 Por favor dígame si tiene alguna dificultad con cada una de las actividades que le voy a mencionar. Si usted no hace ninguna de las siguientes actividades, simplemente dígamelo. No incluya dificultades que cree que durarán menos de tres meses. Debido a un problema de salud ¿usted tiene dificultad al usar el excusado, incluyendo subirse y bajarse o ponerse en cuclillas?"
H19D,"Pregunta H19D.21 ¿Alguien le ayuda a usted al usar el excusado, incluyendo subirse y bajarse o ponerse en cuclillas?"
H22,Pregunta H22.1.21 ¿Qué parentesco tiene (NOMBRE) con usted?
H23,"Pregunta H23.1.21 Por favor, dígame quién o quiénes son los que le ayudan más seguido con esas actividades. - NÚMERO DE REGISTRO"
H24,"Pregunta H24.1.21 Durante el mes pasado, ¿como cuántos días le ayudó (NOMBRE)?"
H25,"Pregunta H25.1.21 En los días que (NOMBRE) le ayuda, ¿como cuántas horas por día le ayuda?"
H22,Pregunta H22.2.21 ¿Qué parentesco tiene (NOMBRE) con usted?
H23,"Pregunta H23.2.21 Por favor, dígame quién o quiénes son los que le ayudan más seguido con esas actividades. - NÚMERO DE REGISTRO"
H24,"Pregunta H24.2.21 Durante el mes pasado, ¿como cuántos días le ayudó (NOMBRE)?"
H25,"Pregunta H25.2.21 En los días que (NOMBRE) le ayuda, ¿como cuántas horas por día le ayuda?"
H22,Pregunta H22.3.21 ¿Qué parentesco tiene (NOMBRE) con usted?
H23,"Pregunta H23.3.21 Por favor, dígame quién o quiénes son los que le ayudan más seguido con esas actividades. - NÚMERO DE REGISTRO"
H24,"Pregunta H24.3.21 Durante el mes pasado, ¿como cuántos días le ayudó (NOMBRE)?"
H25,"Pregunta H25.3.21 En los días que (NOMBRE) le ayuda, ¿como cuántas horas por día le ayuda?"
H26A,"Pregunta H26A.21 Ahora voy a mencionar otras actividades. Por favor dígame si tiene alguna dificultad con las actividades que yo le voy a mencionar. Si usted no hace ninguna de las siguientes actividades, simplemente dígamelo. No incluya dificultades que cree que durarán menos de tres meses. Debido a un problema de salud ¿usted tiene dificultad en preparar una comida caliente?"
H26B,Pregunta H26B.21 ¿Esto es debido a un problema de salud?
H26C,Pregunta H26C.21 ¿Alguien le ayuda a usted en preparar una comida caliente?
H27A,"Pregunta H27A.21  Ahora voy a mencionar otras actividades. Por favor dígame si tiene alguna dificultad con las actividades que yo le voy a mencionar. Si usted no hace ninguna de las siguientes actividades, simplemente dígamelo. No incluya dificultades que cree que durarán menos de tres meses. Debido a un problema de salud ¿usted tiene dificultad en hacer compras de víveres/mandado?"
H27B,Pregunta H27B.21 ¿Esto es debido a un problema de salud?
H27C,Pregunta H27C.21 ¿Alguien le ayuda a usted en hacer compras de víveres/mandado?
H28A,"Pregunta H28A.21 Ahora voy a mencionar otras actividades. Por favor dígame si tiene alguna dificultad con las actividades que yo le voy a mencionar. Si usted no hace ninguna de las siguientes actividades, simplemente dígamelo. No incluya dificultades que cree que durarán menos de tres meses. Debido a un problema de salud ¿usted tiene dificultad en tomar sus medicamentos (si toma alguno o tuviera que tomar alguno)?"
H28B,Pregunta H28B.21 ¿Esto es debido a un problema de salud?
H28C,Pregunta H28C.21 ¿Alguien le ayuda a usted en tomar sus medicamentos (si toma alguno o tuviera que tomar alguno)?
H29A,"Pregunta H29A.21 Ahora voy a mencionar otras actividades. Por favor dígame si tiene alguna dificultad con las actividades que yo le voy a mencionar. Si usted no hace ninguna de las siguientes actividades, simplemente dígamelo. No incluya dificultades que cree que durarán menos de tres meses. Debido a un problema de salud ¿usted tiene dificultad para manejar su dinero?"
H29B,Pregunta H29B.21 ¿Esto es debido a un problema de salud?
H29C,Pregunta H29C.21 ¿Alguien le ayuda a usted para manejar su dinero?
H32,Pregunta H32.1.21 ¿Qué parentesco tiene (NOMBRE) con usted?
H33,"Pregunta H33.1.21 Por favor, dígame quién o quiénes son los que le ayudan más seguido con esas actividades. - NÚMERO DE REGISTRO"
H34,"Pregunta H34.1.21 Durante el mes pasado, ¿como cuántos días le ayudó (NOMBRE)?"
H35,"Pregunta H35.1.21 En los días que (NOMBRE) le ayuda, ¿como cuántas horas por día le ayuda?"
H32,Pregunta H32.2.21 ¿Qué parentesco tiene (NOMBRE) con usted?
H33,"Pregunta H33.2.21 Por favor, dígame quién o quiénes son los que le ayudan más seguido con esas actividades. - NÚMERO DE REGISTRO"
H34,"Pregunta H34.2.21 Durante el mes pasado, ¿como cuántos días le ayudó (NOMBRE)?"
H35,"Pregunta H35.2.21 En los días que (NOMBRE) le ayuda, ¿como cuántas horas por día le ayuda?"
H32,Pregunta H32.3.21 ¿Qué parentesco tiene (NOMBRE) con usted?
H33,"Pregunta H33.3.21 Por favor, dígame quién o quiénes son los que le ayudan más seguido con esas actividades. - NÚMERO DE REGISTRO"
H34,"Pregunta H34.3.21 Durante el mes pasado, ¿como cuántos días le ayudó (NOMBRE)?"
H35,"Pregunta H35.3.21 En los días que (NOMBRE) le ayuda, ¿como cuántas horas por día le ayuda?"
H20,"Pregunta H20.21 Revisa las actividades H.15 a H.19, registra si en la pregunta D el entrevistado recibe ayuda (sí = 1) con al menos una actividad"
H30,"Pregunta H30.21 Entrevistador: revisa las actividades H.26 a H.29, registra si en la pregunta C el entrevistado recibe ayuda (si = 1) con al menos una actividad"
I1,Pregunta I1.21 Registra si se trata de entrevista de seguimiento o de nueva persona
I2,Pregunta I2.21 ¿Alguna vez en su vida ha tenido o realizado un trabajo por el que recibió un pago o ganancia?
I3,"Pregunta I3.21 ¿Alguna vez en su vida ayudó en un negocio, granja, rancho o parcela sin recibir un pago o ganancia?"
I4,Pregunta I4.1.21 ¿En qué año o a qué edad comenzó usted su primer trabajo? - AÑO
I4,Pregunta I4.2.21 ¿En qué año o a qué edad comenzó usted su primer trabajo? - EDAD
I5,Pregunta I5.21 ¿Como cuánto tiempo en total ha trabajado (trabajó) recibiendo pago o ganancia a lo largo de su vida?
I6C,Pregunta I6C.21 Ocupación
I7,"Pregunta I7.21 En ese trabajo principal, la mayor parte del tiempo ¿usted ha sido (era)…?"
I8,"Pregunta I8.21 Ese trabajo principal, ¿usted lo realiza (realizaba) en un local para trabajar?"
I9A,Pregunta I9A.21 Entrevistador: clasifica y registra la respuesta anterior en el siguiente listado. - SIN LOCAL
I9A,Pregunta I9A.A Entrevistador: clasifica y registra la respuesta anterior en el siguiente listado - ESPECIFICA
I9A,Pregunta I9A.1.21 Entrevistador: clasifica y registra la respuesta anterior en el siguiente listado. - CON LOCAL
I9B,Pregunta I9B.21 ¿A qué edad entró a trabajar a su trabajo principal?
I10,Pregunta I10.21 ¿Por cuántos años ha realizado este tipo de actividades o trabajo?
I11,Pregunta I11.21 ¿Ese trabajo principal lo realizó alguna vez en Estados Unidos?
I12,"Pregunta I12.1.21 En el trabajo principal a lo largo de su vida, ¿cuáles de las siguientes prestaciones le dan (daban)? - IMSS"
I12,"Pregunta I12.2.21 En el trabajo principal a lo largo de su vida, ¿cuáles de las siguientes prestaciones le dan (daban)? - ISSSTE"
I12,"Pregunta I12.3.21 En el trabajo principal a lo largo de su vida, ¿cuáles de las siguientes prestaciones le dan (daban)? - SAR (Sistema de Ahorro para el Retiro)"
I12,"Pregunta I12.4.21 En el trabajo principal a lo largo de su vida, ¿cuáles de las siguientes prestaciones le dan (daban)? - Cuenta de Afore"
I12,"Pregunta I12.5.21 En el trabajo principal a lo largo de su vida, ¿cuáles de las siguientes prestaciones le dan (daban)? - Crédito para vivienda"
I12,"Pregunta I12.6.21 En el trabajo principal a lo largo de su vida, ¿cuáles de las siguientes prestaciones le dan (daban)? - Servicio médico particular o Seguro de gastos médicos"
